tile_index,type,area,brightness_sum,max_pixel,centroid_y,centroid_x
13,planet,33.5,7498.2392578125,207.1143035888672,1276.3034825870648,1629.323383084577
13,planet,42.5,9773.2587890625,253.80050659179688,1275.0274509803921,1388.3921568627452
13,galaxy,1953.5,307047.6875,253.94850158691406,1293.4182237010493,1796.0613428888319
13,star,6.0,2512.310791015625,250.53419494628906,1271.0,1240.5
13,comet,81.0,15943.4365234375,249.67950439453125,1268.5555555555557,1738.835390946502
13,star,6.0,1994.13232421875,218.41079711914062,1251.0,1699.5
15,planet,5.5,980.6748657226562,104.69509887695312,1858.060606060606,2742.6060606060605
15,planet,45.5,9054.595703125,254.97450256347656,1853.3113553113553,2759.03663003663
15,planet,20.0,3224.21484375,150.40939331054688,1842.0,2675.5
15,star,13.5,2161.042236328125,126.8102035522461,1837.3086419753085,2709.382716049383
15,star,14.5,3118.675048828125,246.41439819335938,1825.942528735632,2675.057471264368
15,star,6.0,1024.87890625,99.96739959716797,1822.5,2620.0
15,star,11.0,2107.076416015625,222.20700073242188,1816.0,2629.5
15,planet,32.0,5146.5537109375,218.593994140625,1815.203125,2689.25
15,star,12.0,2727.00732421875,238.93910217285156,1801.0,2519.5
15,star,12.0,2319.52294921875,187.02369689941406,1788.0,2483.0
15,galaxy,340.0,48678.640625,254.97450256347656,1795.046568627451,3046.960294117647
15,comet,51.0,8490.40234375,215.89779663085938,1787.5588235294117,2511.4640522875816
15,star,6.0,1264.5037841796875,145.29580688476562,1777.5,3038.0
15,star,19.0,3153.778076171875,167.47940063476562,1758.7105263157896,2788.684210526316
15,star,17.5,3028.95556640625,167.7967071533203,1758.3523809523808,2724.8952380952383
15,comet,58.5,10185.013671875,231.91949462890625,1747.019943019943,2504.3504273504273
15,star,11.0,1940.3087158203125,155.93060302734375,1727.0,2529.5
15,star,8.5,1524.0439453125,149.71710205078125,1704.5686274509803,2602.5686274509803
15,comet,255.0,36389.609375,225.71890258789062,1712.4928104575163,2565.8274509803923
15,planet,25.5,4734.3720703125,222.71560668945312,1702.5424836601308,2894.575163398693
15,star,15.0,2999.5625,235.99609375,1665.4666666666667,2552.1
15,star,8.5,1619.3018798828125,149.59559631347656,1657.4313725490197,2547.5686274509803
15,comet,202.5,33116.98828125,245.58250427246094,1654.9827160493828,2975.5744855967077
15,comet,116.5,19467.20703125,252.9145965576172,1634.3690987124464,2886.3447782546496
15,planet,27.0,4555.89404296875,175.22740173339844,1617.2222222222222,2975.1296296296296
15,star,15.5,2876.86376953125,182.30690002441406,1613.0537634408602,2792.94623655914
15,galaxy,311.5,40015.4765625,238.97430419921875,1621.7153558052435,2588.442482611022
15,star,6.0,1665.2222900390625,191.2176055908203,1608.5,3051.0
15,star,17.0,2429.721435546875,135.25059509277344,1596.8235294117646,2579.3823529411766
15,star,18.0,2567.371826171875,129.1352996826172,1590.1759259259259,2906.4166666666665
15,star,6.0,1772.1156005859375,229.6147003173828,1585.5,2607.0
15,comet,92.0,16989.609375,254.3874969482422,1566.8713768115942,2599.967391304348
15,galaxy,707.0,102369.34375,254.97450256347656,1567.8246110325317,2516.6732673267325
15,comet,75.0,11228.9248046875,225.41529846191406,1551.1866666666667,2792.9333333333334
15,planet,37.0,6921.3037109375,254.97450256347656,1514.0,2625.063063063063
15,planet,23.5,4480.3984375,232.5048065185547,1501.3687943262412,2514.3900709219856
15,planet,28.0,3368.536865234375,102.31430053710938,1484.9285714285713,2869.779761904762
15,star,10.0,1913.564453125,174.55349731445312,1461.6,2583.9
15,star,12.5,2479.6904296875,214.4355926513672,1448.0666666666666,2485.0266666666666
15,star,6.0,1340.4244384765625,172.14649963378906,1442.5,2726.0
15,star,11.0,2172.002685546875,188.9425048828125,1396.5,2926.0
15,star,11.5,2195.44873046875,181.95289611816406,1394.927536231884,2697.550724637681
15,star,13.5,2511.2705078125,181.56829833984375,1376.1358024691358,2570.864197530864
15,planet,29.5,5638.95849609375,249.6374969482422,1365.8361581920904,2504.062146892655
15,planet,21.5,4473.72412109375,247.23109436035156,1354.5503875968993,2924.5503875968993
15,planet,20.5,3982.66796875,234.58799743652344,1306.4715447154472,2812.5528455284552
15,planet,45.0,7790.9541015625,252.9145965576172,1304.0777777777778,2801.288888888889
15,planet,23.0,4722.4326171875,243.4145965576172,1297.0,2817.0
15,comet,89.5,15310.31640625,254.97450256347656,1283.1042830540036,2851.1042830540036
15,planet,35.5,5847.7216796875,221.81089782714844,1274.81220657277,3038.3849765258215
15,comet,273.5,42201.0546875,254.97450256347656,1264.0054844606948,2905.6715417428395
15,comet,74.5,14498.591796875,254.97450256347656,1245.635346756152,2879.0156599552574
15,planet,20.5,4367.74462890625,200.9073944091797,1240.9105691056911,3081.2764227642274
14,star,8.5,2209.1865234375,215.5988006591797,1826.4313725490197,2002.4313725490197
14,planet,30.0,5835.24462890625,184.78829956054688,1819.0,1917.6
14,planet,24.0,4923.19580078125,221.85409545898438,1815.6041666666665,1908.9305555555557
14,planet,27.0,6473.302734375,250.84390258789062,1775.4444444444443,2380.0925925925926
14,star,16.0,3300.877685546875,194.35910034179688,1767.0,1971.5
14,comet,61.0,10191.66015625,191.4539031982422,1747.9153005464482,1937.6994535519125
14,star,14.0,3923.455810546875,251.1320037841797,1737.1904761904761,2138.190476190476
14,planet,29.0,6155.28759765625,206.25819396972656,1724.6206896551726,2396.0172413793102
14,planet,38.0,7144.3828125,201.60549926757812,1718.0438596491226,2378.092105263158
14,star,13.5,3124.443603515625,235.5386962890625,1707.8641975308642,2012.1358024691358
14,comet,187.0,32435.1796875,251.718994140625,1692.572192513369,2043.9982174688057
14,planet,29.5,6049.87744140625,244.46949768066406,1659.1129943502824,1921.8870056497176
14,planet,22.5,5395.71337890625,253.1811065673828,1648.8074074074075,2470.274074074074
14,comet,255.0,38988.9765625,232.6501007080078,1659.7960784313725,2246.960130718954
14,comet,177.0,33074.859375,249.38180541992188,1653.8050847457628,2033.9161958568739
14,star,8.5,2093.544189453125,200.34109497070312,1641.5686274509803,1994.5686274509803
14,planet,34.0,7911.1962890625,251.43089294433594,1639.0735294117646,2090.6372549019607
14,star,6.0,1588.349365234375,182.13540649414062,1636.5,2455.0
14,star,9.0,2848.309814453125,242.30540466308594,1622.5,2372.5
14,galaxy,708.0,109176.484375,244.97390747070312,1634.1346516007534,1974.1483050847457
14,star,6.0,1988.16552734375,226.37379455566406,1612.0,2415.5
14,star,6.0,1910.5885009765625,224.06390380859375,1606.0,2457.5
14,star,6.0,1548.3875732421875,170.02389526367188,1606.0,2236.5
14,star,8.5,2800.21240234375,254.3874969482422,1575.5686274509803,2010.4313725490197
14,planet,29.0,5386.15234375,222.4759063720703,1550.5517241379312,2180.4310344827586
14,comet,53.5,9099.6240234375,186.14219665527344,1548.8504672897197,1867.03738317757
14,comet,123.5,21499.66015625,230.83810424804688,1552.4021592442646,2291.7462887989204
14,star,13.0,2796.623046875,180.12600708007812,1534.3076923076924,1889.7307692307693
14,galaxy,478.0,80795.828125,249.10450744628906,1514.326359832636,1929.2890516039051
14,star,10.0,2238.206298828125,180.65280151367188,1488.1,1865.4
14,star,11.5,3047.8583984375,225.72250366210938,1482.550724637681,2305.072463768116
14,star,8.5,2462.24072265625,223.39340209960938,1476.5686274509803,2375.5686274509803
14,planet,34.0,7180.482421875,247.61000061035156,1475.4264705882354,2429.421568627451
14,comet,72.0,12430.2724609375,218.364501953125,1480.736111111111,2291.8958333333335
14,planet,30.5,5448.5888671875,190.2082977294922,1475.0382513661202,1903.2841530054645
14,comet,79.5,13458.7373046875,207.09449768066406,1474.146750524109,1885.301886792453
14,comet,58.0,11289.3125,241.99569702148438,1469.4396551724137,1960.2643678160919
14,comet,64.5,13480.7763671875,248.78399658203125,1458.157622739018,1877.5943152454781
14,star,10.0,2708.00927734375,222.71839904785156,1440.9,2124.6
14,comet,217.0,43363.5859375,252.02870178222656,1453.2764976958524,1930.689708141321
14,comet,132.0,26929.6015625,250.25689697265625,1430.2247474747473,2267.1338383838383
14,star,8.5,2161.76123046875,195.55140686035156,1411.5686274509803,1874.5686274509803
14,star,8.0,2156.14208984375,227.63169860839844,1405.5,2351.5
14,star,14.5,3846.847900390625,246.13710021972656,1392.8735632183907,2003.1609195402298
14,galaxy,411.5,71787.2734375,248.20779418945312,1398.4451194815715,2188.32401782098
14,galaxy,1462.0,220406.375,254.63250732421875,1384.6012311901504,2391.906862745098
14,planet,31.0,7071.017578125,254.97450256347656,1361.0,2079.7849462365593
14,galaxy,415.5,68027.8125,239.60450744628906,1351.135980746089,2152.926594464501
14,comet,93.5,19351.0859375,254.08859252929688,1343.7397504456328,2431.2620320855613
14,galaxy,387.5,79482.2265625,252.90379333496094,1335.4202150537635,1904.1625806451614
14,star,13.5,3338.947021484375,237.91909790039062,1292.9382716049383,1982.6913580246915
14,star,6.0,2187.141845703125,253.80050659179688,1290.5,1967.0
14,planet,37.5,8741.65234375,240.4687957763672,1288.6933333333334,2367.1511111111113
14,star,6.0,2057.648193359375,251.6685028076172,1280.5,2333.0
14,planet,35.5,8422.4013671875,254.97450256347656,1282.1643192488264,2005.5727699530516
14,comet,51.5,9196.861328125,209.70120239257812,1280.411003236246,2165.1035598705503
14,star,15.0,3278.280029296875,192.55459594726562,1272.0,2447.9
14,star,8.5,2177.77978515625,197.89840698242188,1263.5686274509803,2362.5686274509803
14,galaxy,302.5,52709.6953125,244.0447998046875,1255.564738292011,2285.6683195592286
14,planet,23.0,4819.8291015625,216.41749572753906,1242.5,2398.5
14,star,11.5,3073.1630859375,229.3450927734375,1242.072463768116,1923.5507246376812
16,comet,273.0,39594.859375,234.35450744628906,2473.985347985348,547.3150183150183
16,star,18.0,3062.920654296875,172.2113037109375,2463.0,200.5
16,star,14.0,2535.088623046875,175.86929321289062,2452.107142857143,113.92857142857143
16,galaxy,486.0,68693.4765625,235.82400512695312,2468.1443758573387,609.0301783264746
16,planet,33.0,6090.54736328125,247.24630737304688,2451.409090909091,575.1717171717171
16,star,8.0,1568.9693603515625,156.7440948486328,2438.5,211.5
16,comet,211.0,33499.921875,253.1811065673828,2442.3357030015795,607.5466034755134
16,planet,20.0,3411.2177734375,204.65829467773438,2430.65,600.5
16,planet,45.0,6989.5849609375,173.54629516601562,2429.8,194.96666666666667
16,comet,71.0,10219.560546875,196.2725067138672,2425.8028169014087,153.3732394366197
16,star,16.5,2617.21484375,152.84500122070312,2412.020202020202,158.08080808080805
16,comet,93.0,14094.5,239.08230590820312,2409.21146953405,106.36200716845877
16,planet,34.5,7161.498046875,251.718994140625,2404.1256038647343,88.66183574879226
16,star,8.0,1679.1131591796875,174.11940002441406,2398.5,40.5
16,star,17.5,3606.998779296875,245.78419494628906,2372.6476190476187,536.1047619047619
16,planet,36.5,5644.1396484375,205.26690673828125,2370.296803652968,146.2054794520548
16,comet,94.5,13768.9921875,216.8376007080078,2349.8447971781306,93.93298059964727
16,star,8.0,1749.2476806640625,187.18299865722656,2337.5,286.5
16,planet,34.5,5625.11767578125,212.951904296875,2318.647342995169,551.56038647343
16,galaxy,370.5,61046.515625,239.10389709472656,2322.077372919478,97.17678812415654
16,star,8.0,1431.8782958984375,130.27969360351562,2285.5,605.5
16,star,18.0,2938.1865234375,147.389892578125,2269.4444444444443,434.4166666666667
16,star,16.0,3045.8037109375,150.09109497070312,2259.0,415.0
16,star,18.5,2914.6748046875,175.88780212402344,2256.5585585585586,558.045045045045
16,comet,240.0,36705.9609375,251.45249938964844,2247.927777777778,110.88472222222222
16,star,11.0,2509.18994140625,221.11270141601562,2229.5,539.0
16,planet,35.0,4921.78466796875,147.9875030517578,2205.285714285714,616.3714285714286
16,planet,34.5,6638.9853515625,245.2187957763672,2200.6908212560384,596.2270531400966
16,star,8.5,1951.519287109375,243.80479431152344,2178.4313725490197,57.431372549019606
16,comet,119.0,18954.36328125,231.94110107421875,2181.035014005602,597.766106442577
16,planet,47.5,8956.2607421875,224.81080627441406,2165.79649122807,19.410526315789475
16,planet,46.5,7866.66162109375,239.60450744628906,2163.0035842293905,354.1577060931899
16,star,8.0,1612.41650390625,172.4669952392578,2140.5,279.5
16,star,6.0,1661.1961669921875,222.8372039794922,2140.5,59.0
16,star,6.0,1471.2716064453125,181.01620483398438,2126.0,387.5
16,comet,123.0,20627.2734375,230.9304962158203,2099.872628726287,247.5772357723577
16,star,6.0,1971.8311767578125,238.65379333496094,2091.5,277.0
16,planet,40.5,8414.8359375,254.67559814453125,2080.4609053497943,378.8559670781893
16,planet,30.5,5560.6728515625,236.6802978515625,2074.3497267759562,401.448087431694
16,star,10.5,2528.31005859375,243.7135009765625,2072.6507936507937,389.17460317460313
16,planet,38.5,6664.58251953125,209.97369384765625,2048.904761904762,40.54978354978355
16,star,14.5,2506.06005859375,193.19830322265625,2040.712643678161,29.160919540229884
16,star,10.0,2401.101806640625,182.0802001953125,2022.5,580.0
16,star,16.5,2496.757080078125,165.7946014404297,2015.050505050505,329.25252525252523
16,planet,38.0,7480.27978515625,249.33859252929688,2007.2631578947369,456.2631578947368
16,star,6.0,1539.4678955078125,207.05569458007812,1995.5,592.0
16,planet,48.5,10114.01953125,237.2133026123047,1991.278350515464,462.3127147766323
16,galaxy,406.0,58954.89453125,233.49569702148438,1958.8403119868638,478.1034482758621
16,comet,53.5,8790.4189453125,246.70249938964844,1941.9844236760125,490.006230529595
16,planet,29.5,5234.83056640625,208.6490936279297,1935.361581920904,594.6723163841807
16,star,15.0,2456.6904296875,159.52330017089844,1920.0,155.0
16,comet,157.5,24200.69921875,241.3979034423828,1916.9650793650794,237.1089947089947
16,star,6.0,1399.572509765625,187.6009979248047,1901.5,312.0
16,star,15.0,3109.06640625,214.85330200195312,1892.5333333333333,36.1
16,galaxy,774.5,111520.78125,241.05580139160156,1892.5394878416182,139.89089735313107
16,planet,40.5,5345.47998046875,138.49330139160156,1874.4238683127571,167.20164609053495
16,comet,109.5,14563.53125,187.0175018310547,1865.5677321156772,106.9923896499239
19,star,13.5,3415.064697265625,227.33279418945312,2477.6543209876545,2055.5308641975307
19,planet,37.0,8621.2958984375,251.72979736328125,2460.1081081081084,2006.4144144144143
19,comet,237.0,42389.0390625,244.556396484375,2438.087201125176,2032.0379746835442
19,comet,172.5,34541.375,247.7086944580078,2435.687922705314,2316.370048309179
19,planet,38.5,8120.267578125,231.0552978515625,2427.7619047619046,2130.844155844156
19,galaxy,6012.5,967898.625,254.97450256347656,2441.6665835065833,2429.801774081774
19,star,6.0,1588.4886474609375,165.9571990966797,2368.5,2100.0
19,comet,59.0,12801.435546875,254.08859252929688,2331.1553672316386,2173.175141242938
19,planet,24.5,4785.93505859375,187.29200744628906,2305.0884353741494,2346.7278911564626
19,star,15.5,3822.92919921875,225.71820068359375,2286.94623655914,2425.94623655914
19,star,8.5,2707.645751953125,252.0395050048828,2281.4313725490197,2446.5686274509803
19,star,6.0,1445.5081787109375,164.59449768066406,2253.0,1938.5
19,star,11.5,2463.942626953125,166.2489013671875,2205.449275362319,2312.072463768116
19,planet,20.0,4516.46435546875,223.88070678710938,2202.6,2473.0
19,star,11.5,3378.99462890625,242.2082061767578,2186.550724637681,2240.072463768116
19,comet,71.0,11907.5576171875,189.61990356445312,2154.0281690140846,2352.762910798122
19,planet,21.5,5340.880859375,250.2353057861328,2139.108527131783,2041.84496124031
19,star,17.5,4495.0205078125,254.97450256347656,2117.352380952381,2225.1047619047617
19,galaxy,408.5,71499.890625,238.57859802246094,2131.2570379436966,2158.9669522643817
19,planet,22.0,4155.7861328125,191.4949951171875,2108.030303030303,2319.030303030303
19,planet,33.0,7191.2919921875,248.1862030029297,2107.0,2299.5
19,comet,91.5,18078.630859375,237.90359497070312,2096.1238615664843,1968.7941712204008
19,comet,110.5,18764.203125,217.23080444335938,2070.918552036199,2168.769230769231
19,planet,20.5,4852.49853515625,238.1208038330078,2044.2032520325204,2405.6991869918697
19,planet,28.5,7000.78173828125,254.97450256347656,1999.046783625731,2063.970760233918
19,star,12.5,2563.37158203125,162.28030395507812,1991.9333333333334,2079.9733333333334
19,star,8.0,2176.130126953125,203.16380310058594,1990.5,2316.5
19,planet,25.0,5588.560546875,238.19639587402344,1958.02,1974.12
19,star,15.0,4233.35693359375,253.50160217285156,1958.0,1916.0
19,star,11.0,2553.08154296875,212.951904296875,1952.5,1870.0
19,galaxy,339.5,57604.36328125,251.21249389648438,1935.7442317133039,1866.2484045164458
19,star,6.0,1565.014404296875,165.6201934814453,1918.5,2357.0
18,planet,29.5,6673.2470703125,251.1320037841797,2461.9209039548023,1772.9717514124295
18,star,11.0,2416.565673828125,162.15359497070312,2452.6060606060605,1407.0
18,star,8.0,2403.478515625,238.6862030029297,2450.5,1536.5
18,galaxy,1031.5,190578.953125,254.97450256347656,2452.72774276943,1375.3832606236872
18,planet,35.5,8146.337890625,231.02279663085938,2428.389671361502,1613.5680751173709
18,comet,164.5,33377.3828125,254.97450256347656,2430.695035460993,1813.6636271529887
18,star,11.0,2919.1064453125,210.6739044189453,2408.0,1399.5
18,star,13.0,3046.406005859375,196.4907989501953,2379.576923076923,1498.3846153846152
18,galaxy,3268.0,556384.25,254.97450256347656,2359.6844145246837,1433.1446858425134
18,planet,30.0,7301.44140625,254.97450256347656,2324.427777777778,1833.1
18,comet,109.5,20492.015625,243.44700622558594,2302.9071537290715,1482.724505327245
18,star,6.0,2219.87109375,248.4635009765625,2292.5,1520.0
18,galaxy,529.0,103707.5234375,250.86549377441406,2285.038752362949,1248.8112791430372
18,comet,199.5,36526.8203125,247.08309936523438,2240.280701754386,1387.9949874686718
18,star,19.0,4482.744140625,226.41180419921875,2226.6140350877195,1483.0
18,planet,28.5,7248.77294921875,253.2135009765625,2207.5380116959063,1648.046783625731
18,star,12.0,3053.33984375,217.3791961669922,2202.25,1339.25
18,planet,37.0,8632.333984375,237.81109619140625,2195.6081081081084,1265.5
18,galaxy,307.5,59849.5546875,241.54310607910156,2191.361517615176,1375.2119241192413
18,planet,38.5,8237.7685546875,231.8762969970703,2168.813852813853,1493.060606060606
18,star,6.0,1581.752685546875,159.60910034179688,2165.0,1401.5
18,comet,118.5,25861.92578125,254.97450256347656,2163.5302390998595,1428.167369901547
18,galaxy,848.0,147906.734375,248.7624969482422,2154.29284591195,1386.7553066037735
18,comet,68.0,14924.0908203125,233.1367950439453,2144.1911764705883,1848.3235294117649
18,star,8.5,1848.3253173828125,148.8511962890625,2135.5686274509803,1481.5686274509803
18,comet,65.5,13652.73046875,242.88670349121094,2130.2926208651397,1697.1857506361323
18,star,6.0,1969.223876953125,231.88710021972656,2113.0,1503.5
18,star,11.0,2546.828125,174.72740173339844,2094.0,1521.5
18,star,11.0,2979.50048828125,216.9232940673828,2074.5,1276.0
18,planet,28.5,6004.1015625,235.78359985351562,2069.9590643274855,1517.2456140350878
18,comet,83.5,17133.09765625,250.74070739746094,2058.253493013972,1602.756487025948
18,star,17.5,5002.681640625,252.0178985595703,2049.1047619047617,1283.352380952381
18,planet,24.0,4722.05224609375,182.17050170898438,2045.0,1692.5
18,planet,27.5,6077.01953125,225.38259887695312,2041.5757575757575,1701.4060606060607
18,planet,30.5,7813.62744140625,254.97450256347656,2041.75956284153,1624.2076502732239
18,planet,27.0,5965.7236328125,237.59860229492188,2038.4444444444443,1773.9074074074074
18,star,16.0,4267.001953125,247.56680297851562,2036.0,1547.5
18,star,8.5,2535.88818359375,216.75869750976562,2033.4313725490197,1244.5686274509803
18,comet,175.5,35292.1640625,254.08859252929688,2031.1035137701804,1694.5403608736942
18,star,14.0,3208.07666015625,183.5518035888672,2015.0714285714287,1295.107142857143
18,comet,156.5,31136.5234375,254.08859252929688,1992.5697550585728,1651.212992545261
18,star,6.0,2155.102783203125,253.77890014648438,1979.0,1243.5
18,comet,110.0,22783.203125,242.88160705566406,1967.301515151515,1281.040909090909
18,comet,55.0,11396.5,237.4954071044922,1949.4272727272728,1419.860606060606
18,planet,21.5,5252.97119140625,245.1864013671875,1923.84496124031,1392.8372093023256
18,galaxy,393.5,72428.28125,254.97450256347656,1934.69250317662,1851.6188055908515
18,star,17.0,3700.380126953125,178.739501953125,1909.1568627450981,1477.4117647058824
18,comet,71.0,16604.98828125,246.9906005859375,1912.2840375586854,1519.1338028169014
18,star,8.0,2486.81982421875,209.3238983154297,1881.0,1585.0
18,comet,71.0,14318.115234375,229.318603515625,1862.218309859155,1301.68779342723
17,star,8.5,2275.795654296875,218.37530517578125,2472.4313725490197,866.5686274509803
17,planet,33.0,5313.142578125,183.44239807128906,2457.0757575757575,832.939393939394
17,galaxy,1846.5,323727.09375,254.97450256347656,2460.863976893221,646.1158046755122
17,galaxy,450.5,76673.5703125,254.97450256347656,2450.061413244543,798.6940436551979
17,planet,41.0,9421.51171875,252.9145965576172,2429.560975609756,929.6016260162601
17,comet,158.0,23246.21875,202.5491943359375,2429.7700421940926,1043.9852320675104
17,planet,20.0,4732.17529296875,231.0659942626953,2417.15,1069.9
17,star,11.0,2341.005859375,184.99899291992188,2401.0,731.3939393939394
17,comet,141.0,24319.15625,242.61509704589844,2399.6926713947987,753.0094562647754
17,star,16.5,4108.302734375,236.61549377441406,2372.2020202020203,687.5959595959596
17,star,8.5,2274.230712890625,231.58709716796875,2359.4313725490197,669.5686274509803
17,comet,108.5,20162.75,254.97450256347656,2362.559139784946,657.294930875576
17,star,15.0,2989.319580078125,194.4779052734375,2345.5666666666666,1130.5333333333333
17,star,10.0,2496.85400390625,203.88250732421875,2336.4,1132.9
17,star,6.0,1797.2755126953125,198.6605987548828,2328.0,1147.5
17,star,6.0,1624.1622314453125,172.25149536132812,2310.5,988.0
17,star,12.0,2580.19482421875,194.37289428710938,2289.0,1004.0
17,star,19.0,4032.82080078125,230.92129516601562,2274.5,781.0877192982456
17,galaxy,383.5,69732.8359375,245.26199340820312,2289.3007388092133,1232.9878313776617
17,planet,22.5,4417.33203125,207.3809051513672,2269.385185185185,920.6148148148147
17,star,18.0,3784.375732421875,220.2133026123047,2252.9166666666665,1202.4166666666665
17,star,17.0,3312.96044921875,169.58909606933594,2230.5,1092.0
17,comet,62.5,8947.8984375,158.2436981201172,2219.293333333333,1027.4853333333333
17,star,8.0,1930.575927734375,216.80520629882812,2209.5,625.5
17,star,6.0,1442.0274658203125,186.40780639648438,2203.0,625.5
17,planet,43.5,7719.19482421875,230.8616943359375,2185.5938697318006,1211.2528735632184
17,planet,31.5,6904.865234375,237.00079345703125,2168.4074074074074,1144.3227513227512
17,star,18.0,4007.37890625,229.38580322265625,2159.8518518518517,1136.388888888889
17,comet,233.0,42237.3984375,244.62100219726562,2155.1223175965665,692.175965665236
17,comet,51.0,7955.03564453125,176.9987030029297,2147.4607843137255,832.3823529411765
17,star,11.0,2633.77392578125,218.60940551757812,2142.5,936.0
17,star,6.0,1408.159912109375,169.60389709472656,2133.0,1096.5
17,star,8.0,1901.2188720703125,196.59800720214844,2124.5,1232.5
17,planet,20.0,4109.00634765625,232.66470336914062,2124.5,1092.5
17,planet,48.5,9145.37109375,241.65359497070312,2101.2405498281787,690.1408934707904
17,comet,231.0,35006.125,221.1638946533203,2095.992784992785,662.062049062049
17,planet,41.5,8077.72021484375,231.3000946044922,2089.3534136546186,645.8755020080321
17,star,8.5,1643.677978515625,135.63580322265625,2084.5686274509803,654.4313725490196
17,comet,59.0,13452.359375,254.97450256347656,2055.69209039548,644.8757062146892
17,planet,35.0,8102.90625,254.97450256347656,2032.857142857143,951.5285714285715
17,star,11.5,2936.731689453125,224.87550354003906,1998.5507246376812,895.072463768116
17,planet,36.5,7988.18115234375,251.43089294433594,2000.3515981735159,782.6575342465753
17,planet,41.5,8749.2822265625,241.34390258789062,1991.1646586345382,1099.730923694779
17,star,18.0,4183.05712890625,237.2133026123047,1985.0,686.5
17,planet,21.5,4984.580078125,253.4907989501953,1983.1627906976744,672.1550387596899
17,comet,164.0,23447.98828125,208.45570373535156,1981.55081300813,702.1077235772358
17,planet,38.0,7742.5859375,222.41949462890625,1968.6842105263158,1070.8026315789473
17,comet,74.5,16397.408203125,247.3218994140625,1968.0178970917225,785.5480984340045
17,planet,31.0,5767.779296875,221.40609741210938,1962.5,1166.5
17,star,14.0,2772.06591796875,197.05169677734375,1962.5,821.0
17,planet,20.0,3447.47119140625,159.42649841308594,1960.95,728.4
17,star,6.0,1546.182861328125,178.04449462890625,1941.5,653.0
17,comet,71.0,13028.96875,238.1748046875,1940.3239436619717,1015.8239436619718
17,star,8.0,1812.094482421875,180.27920532226562,1936.5,898.5
17,planet,28.0,6668.49267578125,245.22959899902344,1921.0714285714287,664.6488095238095
17,star,8.0,1801.2205810546875,166.29710388183594,1888.5,1108.5
17,planet,26.0,5275.4443359375,236.39219665527344,1881.6346153846155,994.7820512820513
17,planet,38.5,8982.3603515625,254.97450256347656,1876.861471861472,631.7575757575758
17,star,17.0,4126.548828125,240.1591033935547,1865.0,943.5
17,comet,225.0,34997.125,247.91969299316406,1867.8325925925926,967.3644444444444
17,comet,91.5,13846.880859375,220.98660278320312,1864.1785063752277,764.0437158469945
20,star,11.0,2648.9462890625,215.85450744628906,2453.5,3013.0
20,planet,30.5,5086.201171875,187.87620544433594,2453.9453551912566,2713.4808743169397
20,star,8.0,1565.6209716796875,157.3966064453125,2434.5,2491.5
20,planet,31.0,6385.05322265625,243.10499572753906,2417.0,2630.7849462365593
20,planet,24.0,4906.2236328125,221.6092071533203,2393.5,2726.5
20,star,6.0,1302.5364990234375,142.86680603027344,2379.0,2598.5
20,star,13.0,3111.826416015625,195.6363067626953,2372.5,2709.0
20,star,17.5,3377.367431640625,208.46839904785156,2362.352380952381,2779.8952380952383
20,comet,88.0,13012.419921875,215.4853057861328,2362.070075757576,2602.5227272727275
20,comet,118.5,20228.23828125,239.2239990234375,2357.618846694796,2630.8818565400843
20,planet,22.5,5460.0,252.61570739746094,2342.385185185185,2486.614814814815
20,comet,244.5,39954.78515625,254.97450256347656,2346.0920245398775,2726.081799591002
20,comet,80.0,14450.0,242.2729949951172,2333.920833333333,2706.7375
20,star,8.0,1668.8834228515625,175.97079467773438,2312.5,2647.5
20,comet,84.5,12571.83203125,214.50059509277344,2297.9783037475345,3073.8382642998026
20,star,6.0,1374.120361328125,149.11680603027344,2281.5,2489.0
20,comet,184.5,31597.330078125,247.27879333496094,2261.022583559169,2904.397470641373
20,star,11.5,2784.67529296875,223.547607421875,2227.550724637681,2565.927536231884
20,star,14.5,3733.341552734375,254.97450256347656,2217.057471264368,2499.942528735632
20,planet,34.0,6962.93359375,234.8654022216797,2209.1176470588234,2641.3382352941176
20,star,8.5,2079.69091796875,207.4517059326172,2198.4313725490197,2884.5686274509803
20,planet,25.5,4112.2353515625,182.8096923828125,2198.97385620915,2860.3398692810456
20,star,8.0,1985.378662109375,202.33189392089844,2187.5,2694.5
20,star,10.5,2552.17333984375,218.84840393066406,2184.8253968253966,3037.6507936507937
20,planet,21.5,3361.441162109375,145.75770568847656,2181.6356589147285,2670.6434108527133
20,planet,22.5,5270.38818359375,253.50160217285156,2121.962962962963,2829.0592592592593
20,planet,41.0,7690.89453125,244.3760986328125,2117.0,2934.284552845528
20,galaxy,2031.0,326765.21875,250.6544952392578,2130.401116034794,2608.4344329558508
20,planet,29.5,5998.9814453125,234.2458953857422,2102.7175141242938,2596.4180790960454
20,comet,81.5,16128.708984375,254.97450256347656,2076.188139059305,2489.2903885480573
20,comet,55.5,11203.7685546875,249.38180541992188,2070.714714714715,3026.321321321321
20,comet,208.0,37553.4140625,250.1920928955078,2057.045673076923,2779.954326923077
20,star,8.0,1400.962158203125,113.08450317382812,2043.0,2848.0
20,star,17.5,3404.44189453125,194.9954071044922,2026.647619047619,2529.8952380952383
20,comet,255.0,43182.84375,250.85470581054688,2016.5738562091503,2594.0006535947714
20,galaxy,442.0,76941.7734375,254.97450256347656,2009.7582956259425,2981.3910256410254
